Loan_ID,Gender,Married,Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LN00402,Male,No,1,5822,10225,197,240,0.0,Rural,N
LN00403,Female,Yes,0,16007,5078,386,360,0.0,Rural,N
LN00404,Female,Yes,1,2313,3964,201,120,1.0,Urban,Y
LN00405,Female,No,0,11171,12356,235,240,1.0,Urban,N
LN00406,Female,No,2,3347,8342,406,180,0.0,Rural,Y
LN00407,Female,No,2,22019,2877,571,180,0.0,Semiurban,N
LN00408,Female,Yes,1,8718,10115,362,360,0.0,Rural,N
LN00409,Male,Yes,0,15501,14043,99,120,0.0,Rural,N
LN00410,Female,No,1,1596,3657,404,180,0.0,Urban,N
LN00411,Female,Yes,3+,23731,5941,167,360,0.0,Rural,Y
LN00412,Female,No,2,21824,14123,157,120,0.0,Urban,N
LN00413,Male,No,0,22050,1435,147,120,1.0,Semiurban,N
LN00414,Male,Yes,2,12046,583,133,360,0.0,Urban,Y
LN00415,Male,No,3+,2684,6429,508,180,1.0,Rural,Y
LN00416,Female,Yes,0,21481,12644,173,120,1.0,Urban,Y
LN00417,Female,No,3+,17552,14807,169,360,1.0,Urban,Y
LN00418,Female,Yes,1,19774,10004,568,240,0.0,Rural,Y
LN00419,Male,Yes,0,12514,10683,132,240,1.0,Semiurban,Y
LN00420,Male,No,0,19110,14777,218,180,0.0,Semiurban,Y
LN00421,Female,Yes,3+,22869,7949,71,240,1.0,Rural,Y
LN00422,Male,Yes,2,12613,11470,635,120,1.0,Semiurban,N
LN00423,Female,No,1,12930,2194,148,360,1.0,Semiurban,Y
LN00424,Female,Yes,0,23757,8574,516,240,1.0,Rural,N
LN00425,Female,No,2,6285,1159,419,180,1.0,Rural,Y
LN00426,Male,Yes,0,21552,13694,191,360,0.0,Urban,Y
LN00427,Male,No,2,12221,7125,210,240,0.0,Rural,Y
LN00428,Male,Yes,3+,16923,5097,627,360,1.0,Urban,Y
LN00429,Male,Yes,2,18626,6000,193,360,0.0,Semiurban,N
LN00430,Male,Yes,2,15121,9060,518,360,0.0,Urban,Y
LN00431,Female,No,3+,10451,176,371,240,0.0,Rural,N
LN00432,Female,No,2,6615,1979,506,120,0.0,Rural,N
LN00433,Male,No,2,18257,2542,152,360,0.0,Urban,Y
LN00434,Female,No,1,17930,1762,576,180,1.0,Urban,Y
LN00435,Male,Yes,0,20585,2428,677,120,1.0,Rural,Y
LN00436,Male,No,1,21304,14163,207,180,0.0,Urban,N
LN00437,Male,Yes,3+,4845,11625,298,180,1.0,Urban,Y
LN00438,Female,No,3+,2977,11729,348,180,0.0,Urban,N
LN00439,Male,No,2,12604,5590,462,120,0.0,Semiurban,Y
LN00440,Male,No,3+,12502,13425,628,240,1.0,Urban,N
LN00441,Male,Yes,2,8795,13894,559,120,1.0,Urban,Y
LN00442,Male,No,0,10140,5328,170,360,1.0,Urban,Y
LN00443,Female,Yes,2,19174,1018,181,240,0.0,Urban,Y
LN00444,Female,No,1,14283,7768,360,120,0.0,Urban,N
LN00445,Female,Yes,0,3150,7583,348,240,0.0,Semiurban,N
LN00446,Female,Yes,1,8772,7695,191,180,1.0,Semiurban,Y
LN00447,Female,No,0,14628,7268,553,360,0.0,Rural,N
LN00448,Female,No,3+,14007,11742,543,360,1.0,Semiurban,Y
LN00449,Female,Yes,1,12900,1884,578,360,1.0,Rural,Y
LN00450,Male,No,0,8533,12012,623,240,1.0,Rural,N
LN00451,Female,No,0,6002,4211,204,120,1.0,Urban,Y
LN00452,Male,No,2,19715,8098,330,240,0.0,Rural,Y
LN00453,Female,No,2,6699,3049,425,180,0.0,Urban,N
LN00454,Female,Yes,3+,8317,12566,486,120,1.0,Urban,N
LN00455,Male,No,1,10623,12279,663,180,0.0,Rural,N
LN00456,Female,No,2,11384,11159,548,120,1.0,Urban,N
LN00457,Male,Yes,0,12807,10666,548,120,0.0,Semiurban,Y
LN00458,Female,Yes,3+,21927,4407,380,360,1.0,Rural,Y
LN00459,Female,Yes,0,19981,5691,418,240,0.0,Rural,Y
LN00460,Male,Yes,2,21353,5387,203,240,0.0,Semiurban,N
LN00461,Female,No,3+,7876,11969,316,240,0.0,Semiurban,N
LN00462,Female,Yes,0,9515,521,550,180,0.0,Urban,N
LN00463,Male,No,1,5415,7190,246,360,1.0,Urban,Y
LN00464,Female,No,1,4049,2062,331,120,1.0,Semiurban,N
LN00465,Male,No,2,18818,8646,142,240,1.0,Semiurban,Y
LN00466,Male,No,1,13937,1027,582,240,1.0,Rural,Y
LN00467,Female,Yes,0,9488,6123,679,360,0.0,Semiurban,N
LN00468,Male,No,1,2547,8282,183,360,0.0,Rural,Y
LN00469,Male,Yes,2,15734,13194,318,180,0.0,Urban,Y
LN00470,Female,Yes,1,22632,5300,322,180,1.0,Urban,Y
LN00471,Male,No,2,4399,7093,366,180,0.0,Urban,N
LN00472,Female,No,3+,6961,3226,420,360,1.0,Urban,Y
LN00473,Female,Yes,1,22695,4664,510,120,1.0,Urban,Y
LN00474,Female,No,3+,9384,1468,519,120,1.0,Urban,Y
LN00475,Male,Yes,3+,17958,12643,483,360,1.0,Urban,N
LN00476,Female,Yes,3+,1559,7432,523,360,1.0,Semiurban,Y
LN00477,Female,No,3+,15781,7218,545,120,0.0,Urban,N
LN00478,Male,No,3+,7001,8410,228,120,0.0,Semiurban,Y
LN00479,Male,Yes,0,12873,4339,650,240,0.0,Semiurban,Y
LN00480,Male,No,1,5104,4114,568,180,0.0,Urban,Y
LN00481,Male,Yes,1,22380,1549,569,240,1.0,Semiurban,N
LN00482,Female,No,0,20358,10948,477,360,1.0,Urban,N
LN00483,Female,Yes,0,14552,11430,79,360,1.0,Semiurban,Y
LN00484,Female,Yes,2,23350,2521,361,180,1.0,Semiurban,N
LN00485,Male,Yes,2,13532,10102,215,240,1.0,Rural,N
LN00486,Female,Yes,0,17207,10928,365,360,1.0,Rural,N
LN00487,Male,Yes,0,3336,5402,363,240,0.0,Rural,Y
LN00488,Male,No,1,7514,9660,373,120,1.0,Rural,N
LN00489,Female,Yes,1,13112,426,698,240,1.0,Urban,Y
LN00490,Male,Yes,0,4029,5904,537,360,1.0,Rural,Y
LN00491,Female,No,2,11559,11091,553,180,0.0,Rural,N
LN00492,Female,No,0,19305,14797,79,120,1.0,Urban,N
LN00493,Male,Yes,1,23649,14842,117,180,1.0,Urban,Y
LN00494,Male,No,1,8502,9606,604,360,0.0,Rural,Y
LN00495,Female,Yes,1,11295,12593,402,240,1.0,Rural,Y
LN00496,Male,No,0,8923,7848,351,240,1.0,Rural,Y
LN00497,Female,Yes,3+,23771,14844,428,240,1.0,Rural,N
LN00498,Male,No,2,2061,1575,265,120,0.0,Urban,N
LN00499,Female,No,1,11037,11574,503,240,1.0,Semiurban,N
LN00500,Female,No,2,2064,12935,244,240,0.0,Semiurban,N
LN00501,Female,No,3+,5063,4975,280,120,0.0,Rural,N
LN00502,Male,No,1,21555,6804,119,240,1.0,Semiurban,Y
LN00503,Male,No,0,22177,12111,85,120,0.0,Rural,Y
LN00504,Female,No,3+,15259,832,134,240,1.0,Rural,N
LN00505,Male,Yes,0,17412,13693,120,180,1.0,Rural,Y
LN00506,Female,Yes,1,15021,10106,275,120,1.0,Rural,Y
LN00507,Female,Yes,0,14195,12075,479,120,0.0,Semiurban,N
LN00508,Male,No,2,6687,12530,561,240,0.0,Rural,Y
LN00509,Male,No,1,16216,5141,104,360,1.0,Semiurban,N
LN00510,Female,Yes,3+,9227,4373,73,360,1.0,Rural,N
LN00511,Female,Yes,0,15672,7696,236,240,1.0,Urban,Y
LN00512,Female,No,0,5656,3343,213,120,1.0,Rural,Y
LN00513,Female,Yes,3+,20479,4862,363,240,0.0,Rural,N
LN00514,Female,No,0,22509,1614,68,360,0.0,Rural,N
LN00515,Male,Yes,3+,7232,2957,360,360,0.0,Urban,Y
LN00516,Female,Yes,0,11085,9444,544,240,0.0,Urban,Y
LN00517,Male,Yes,0,18013,8081,409,360,1.0,Semiurban,Y
LN00518,Male,No,0,11504,9191,414,120,0.0,Semiurban,Y
LN00519,Male,No,0,23798,7114,563,180,0.0,Urban,N
LN00520,Female,Yes,0,6740,12480,346,180,1.0,Rural,Y
LN00521,Male,Yes,0,4798,5815,307,240,1.0,Rural,Y
LN00522,Female,No,1,13848,6719,486,360,0.0,Rural,N
LN00523,Female,No,0,7736,4088,109,360,1.0,Urban,Y
LN00524,Male,Yes,2,2926,2652,392,120,1.0,Urban,Y
LN00525,Male,Yes,2,11902,11775,667,360,1.0,Semiurban,Y
LN00526,Female,Yes,2,8540,3305,84,180,0.0,Rural,Y
LN00527,Male,No,0,3762,5046,400,240,0.0,Semiurban,N
LN00528,Female,Yes,1,12991,4667,595,120,1.0,Rural,N
LN00529,Female,No,2,19087,11432,435,180,1.0,Urban,Y
LN00530,Male,Yes,2,6689,10111,101,240,1.0,Rural,Y
LN00531,Female,No,1,18198,7941,653,240,1.0,Urban,Y
LN00532,Female,Yes,2,18560,9953,177,240,0.0,Semiurban,N
LN00533,Female,Yes,2,14373,12238,477,180,0.0,Semiurban,Y
LN00534,Female,Yes,2,7426,2673,52,360,1.0,Semiurban,N
LN00535,Male,Yes,0,1974,2881,172,360,0.0,Rural,N
LN00536,Female,Yes,1,18408,7857,398,120,0.0,Semiurban,N
LN00537,Male,Yes,1,16281,4582,60,360,0.0,Semiurban,N
LN00538,Male,No,0,2053,6217,499,360,1.0,Rural,Y
LN00539,Female,Yes,2,6092,3127,465,120,0.0,Semiurban,Y
LN00540,Female,Yes,1,6240,13793,600,360,1.0,Rural,Y
LN00541,Male,Yes,2,8013,7579,607,360,1.0,Semiurban,Y
LN00542,Male,Yes,2,8941,5088,192,240,0.0,Rural,N
LN00543,Male,Yes,2,19120,12871,658,180,1.0,Urban,N
LN00544,Female,No,1,1964,2766,465,360,1.0,Urban,N
LN00545,Male,Yes,1,15380,14976,202,180,0.0,Urban,Y
LN00546,Female,No,3+,7485,9457,79,360,1.0,Urban,N
LN00547,Female,No,0,21263,9575,664,240,0.0,Urban,N
LN00548,Male,Yes,3+,12201,7564,453,120,0.0,Urban,N
LN00549,Female,No,1,17594,7458,352,180,0.0,Rural,N
LN00550,Female,Yes,3+,19996,11682,557,180,0.0,Urban,N
LN00551,Male,No,2,24709,13302,420,120,1.0,Semiurban,Y
LN00552,Female,Yes,0,8968,11870,181,360,1.0,Urban,Y
LN00553,Male,Yes,3+,18862,10419,156,360,1.0,Semiurban,N
LN00554,Female,No,3+,8081,13954,322,120,1.0,Semiurban,N
LN00555,Male,Yes,3+,11746,12669,384,360,0.0,Urban,N
LN00556,Female,No,0,24864,210,428,180,1.0,Urban,Y
LN00557,Female,No,2,9148,3448,275,360,0.0,Semiurban,Y
LN00558,Male,No,1,20057,6997,402,180,1.0,Urban,Y
LN00559,Female,No,2,21270,9240,539,120,0.0,Urban,Y
LN00560,Male,No,0,20391,4664,318,360,1.0,Rural,N
LN00561,Female,Yes,1,6302,11073,224,120,1.0,Semiurban,N
LN00562,Male,Yes,0,18682,7716,687,180,1.0,Urban,N
LN00563,Female,Yes,0,10970,14664,266,180,1.0,Rural,N
LN00564,Female,Yes,1,24499,12309,339,240,1.0,Urban,N
LN00565,Male,No,2,11248,3187,616,240,1.0,Semiurban,Y
LN00566,Female,No,1,20207,12721,539,180,0.0,Rural,N
LN00567,Male,No,0,10905,1720,656,120,1.0,Urban,Y
LN00568,Female,Yes,1,2656,4654,312,180,1.0,Rural,N
LN00569,Female,Yes,0,1875,14822,584,360,0.0,Semiurban,N
LN00570,Female,No,0,6707,6749,548,180,1.0,Semiurban,Y
LN00571,Female,No,0,12089,14739,236,180,0.0,Semiurban,N
LN00572,Male,No,1,8859,4343,208,360,1.0,Semiurban,N
LN00573,Female,No,1,3083,8481,633,180,1.0,Rural,Y
LN00574,Male,No,1,12314,14794,548,240,1.0,Semiurban,N
LN00575,Male,No,2,22935,11658,619,240,0.0,Urban,N
LN00576,Female,No,0,9512,3019,237,360,0.0,Rural,Y
LN00577,Male,No,3+,10684,6644,596,180,1.0,Rural,Y
LN00578,Female,No,3+,18364,4337,363,240,0.0,Semiurban,Y
LN00579,Male,No,2,12295,5246,682,360,0.0,Semiurban,N
LN00580,Male,No,1,7364,4518,67,120,0.0,Urban,Y
LN00581,Male,No,0,8979,8146,170,120,1.0,Rural,Y
LN00582,Male,No,1,8326,3043,592,360,1.0,Rural,Y
LN00583,Female,Yes,0,8015,4291,300,120,0.0,Rural,N
LN00584,Female,No,2,16453,13837,175,120,0.0,Rural,Y
LN00585,Male,No,3+,19840,7276,599,180,0.0,Rural,Y
LN00586,Female,No,2,22049,8814,471,180,0.0,Urban,N
LN00587,Male,Yes,0,10450,5035,281,240,1.0,Semiurban,N
LN00588,Male,Yes,2,8495,2283,127,360,1.0,Urban,N
LN00589,Female,No,2,7230,13955,637,240,0.0,Semiurban,N
LN00590,Female,Yes,0,22462,4172,619,240,1.0,Urban,Y
LN00591,Male,No,1,11093,1828,189,180,1.0,Urban,N
LN00592,Female,Yes,2,24221,4440,508,180,0.0,Semiurban,Y
LN00593,Female,Yes,1,17431,302,371,180,0.0,Rural,Y
LN00594,Female,No,1,8521,2139,193,240,1.0,Urban,Y
LN00595,Female,Yes,3+,24914,1018,462,180,0.0,Semiurban,N
LN00596,Female,Yes,2,4566,10561,260,180,1.0,Urban,N
LN00597,Female,Yes,0,10112,3606,320,120,0.0,Rural,Y
LN00598,Male,No,3+,2316,13211,439,120,1.0,Semiurban,N
LN00599,Female,No,3+,4963,13595,248,240,0.0,Urban,Y
LN00600,Female,No,2,10786,3527,514,240,1.0,Urban,N
LN00601,Female,No,2,11176,13661,481,120,0.0,Semiurban,N
LN00602,Male,No,2,24612,7878,405,240,0.0,Semiurban,N
LN00603,Male,No,2,14820,6848,363,360,1.0,Urban,N
LN00604,Male,No,1,15380,12606,66,240,1.0,Semiurban,N
LN00605,Female,Yes,3+,7002,5231,106,240,0.0,Semiurban,Y
LN00606,Female,Yes,3+,10079,7422,518,120,0.0,Rural,Y
LN00607,Male,Yes,0,10350,11428,87,120,1.0,Urban,Y
LN00608,Male,Yes,0,17686,1562,497,120,0.0,Urban,N
LN00609,Female,Yes,2,13066,6144,141,240,0.0,Semiurban,N
LN00610,Female,Yes,2,12125,10362,408,240,1.0,Semiurban,Y
LN00611,Female,Yes,3+,19096,10947,246,180,1.0,Rural,Y
LN00612,Male,No,1,22246,6886,476,240,0.0,Rural,N
LN00613,Male,No,2,2455,9104,122,120,0.0,Semiurban,Y
LN00614,Female,No,2,22116,5177,146,240,1.0,Urban,Y
LN00615,Female,Yes,2,22877,4355,357,120,0.0,Rural,N
LN00616,Female,No,1,12624,9555,421,240,1.0,Semiurban,Y
LN00617,Male,No,2,17085,3459,295,180,1.0,Rural,Y
LN00618,Male,Yes,0,14913,8571,479,180,1.0,Urban,N
LN00619,Female,Yes,3+,15791,8299,53,180,0.0,Semiurban,N
LN00620,Male,No,3+,22616,6267,297,240,1.0,Rural,Y
LN00621,Male,Yes,2,9268,4807,577,360,1.0,Urban,N
LN00622,Female,Yes,2,9277,11415,462,240,0.0,Rural,Y
LN00623,Female,Yes,3+,8755,14907,124,180,0.0,Rural,Y
LN00624,Male,Yes,1,3113,867,564,120,1.0,Semiurban,N
LN00625,Male,Yes,0,12056,13297,59,240,1.0,Urban,Y
LN00626,Male,Yes,1,12945,11295,653,360,0.0,Urban,Y
LN00627,Female,No,1,3497,1103,150,240,0.0,Urban,Y
LN00628,Female,No,1,22088,13529,608,240,0.0,Semiurban,N
LN00629,Male,No,2,6553,9208,631,180,1.0,Semiurban,N
LN00630,Female,Yes,2,5973,1129,260,240,0.0,Rural,Y
LN00631,Male,No,2,10080,197,254,240,1.0,Semiurban,Y
LN00632,Male,Yes,3+,2237,6612,150,360,1.0,Rural,N
LN00633,Male,No,0,19749,8918,233,240,1.0,Rural,N
LN00634,Male,Yes,2,23599,3086,497,240,0.0,Urban,N
LN00635,Male,No,2,12631,2138,54,180,0.0,Semiurban,Y
LN00636,Female,Yes,0,12911,10522,285,120,0.0,Semiurban,N
LN00637,Male,No,0,9912,4168,538,360,1.0,Rural,N
LN00638,Male,No,1,9460,10516,635,180,1.0,Semiurban,Y
LN00639,Female,Yes,0,24436,7110,162,360,1.0,Rural,N
LN00640,Female,No,3+,7173,13048,217,120,1.0,Rural,N
LN00641,Male,No,0,21008,10368,514,180,1.0,Urban,Y
LN00642,Female,No,0,22095,8559,348,240,1.0,Rural,N
LN00643,Female,Yes,2,20267,4204,448,120,0.0,Rural,N
LN00644,Female,No,2,12392,4645,480,360,0.0,Semiurban,Y
LN00645,Male,No,3+,15368,10674,325,180,0.0,Semiurban,N
LN00646,Female,No,1,4860,4212,77,240,1.0,Urban,Y
LN00647,Female,No,2,21378,9574,610,180,1.0,Semiurban,N
LN00648,Male,No,3+,17733,13571,410,180,0.0,Semiurban,Y
LN00649,Female,No,3+,13489,11122,557,120,1.0,Urban,Y
LN00650,Female,No,3+,21438,4802,586,360,1.0,Rural,N
LN00651,Male,Yes,2,19359,14740,110,120,1.0,Urban,Y
LN00652,Female,Yes,3+,13221,6926,692,360,1.0,Rural,Y
LN00653,Male,No,0,6436,5236,440,120,0.0,Semiurban,N
LN00654,Male,Yes,1,14647,5800,594,120,1.0,Urban,Y
LN00655,Female,No,1,24027,11014,678,120,1.0,Rural,N
LN00656,Male,Yes,0,21265,12754,330,240,1.0,Urban,N
LN00657,Male,Yes,1,20017,9763,80,120,0.0,Semiurban,Y
LN00658,Female,Yes,2,20579,3467,596,180,1.0,Rural,N
LN00659,Female,Yes,1,8592,11205,285,120,1.0,Rural,N
LN00660,Female,No,2,7781,6113,446,120,1.0,Urban,Y
LN00661,Male,Yes,3+,20568,9091,567,240,1.0,Semiurban,N
LN00662,Male,Yes,1,15935,12652,508,360,0.0,Rural,N
LN00663,Female,Yes,1,6030,12101,460,360,1.0,Semiurban,Y
LN00664,Female,No,2,4479,5632,115,180,1.0,Semiurban,Y
LN00665,Female,No,1,13497,10318,593,180,1.0,Semiurban,N
LN00666,Male,Yes,3+,11991,10058,281,240,0.0,Semiurban,N
LN00667,Male,No,0,22603,5652,328,360,1.0,Rural,N
LN00668,Male,Yes,3+,3513,11492,220,360,1.0,Semiurban,Y
LN00669,Female,No,1,15028,9036,314,360,0.0,Urban,Y
LN00670,Female,Yes,1,22569,9437,694,360,1.0,Rural,N
LN00671,Male,Yes,3+,21944,1049,292,240,1.0,Urban,Y
LN00672,Female,Yes,1,4821,14425,262,180,1.0,Rural,Y
LN00673,Male,Yes,2,1833,5552,565,180,1.0,Rural,N
LN00674,Male,Yes,2,5234,9815,545,360,0.0,Urban,N
LN00675,Male,No,3+,4135,4645,195,120,1.0,Rural,Y
LN00676,Male,No,0,6205,8286,560,360,1.0,Rural,Y
LN00677,Female,No,2,24972,8709,607,180,0.0,Rural,N
LN00678,Female,Yes,3+,2792,14604,642,240,0.0,Rural,Y
LN00679,Female,No,0,24103,1778,135,360,0.0,Semiurban,Y
LN00680,Female,No,1,19197,10456,89,180,1.0,Semiurban,Y
LN00681,Male,Yes,2,11703,9165,297,360,1.0,Semiurban,Y
LN00682,Female,Yes,1,20699,7066,399,240,0.0,Semiurban,N
LN00683,Female,No,3+,8399,10420,680,240,0.0,Urban,N
LN00684,Female,No,1,3769,12236,674,240,0.0,Semiurban,N
LN00685,Male,No,0,20753,6378,696,120,0.0,Semiurban,N
LN00686,Male,Yes,3+,5357,10872,167,240,0.0,Semiurban,Y
LN00687,Female,Yes,1,20491,8391,512,120,1.0,Urban,Y
LN00688,Male,Yes,0,24456,7167,583,240,1.0,Urban,Y
LN00689,Female,No,1,1755,2466,359,360,1.0,Semiurban,Y
LN00690,Female,Yes,1,17195,5772,383,240,0.0,Urban,Y
LN00691,Male,No,1,23644,135,666,240,1.0,Semiurban,Y
LN00692,Female,Yes,2,18173,488,236,180,1.0,Semiurban,N
LN00693,Male,No,1,6571,4322,566,180,1.0,Semiurban,Y
LN00694,Male,No,0,13100,10153,615,240,0.0,Rural,N
LN00695,Female,No,2,15168,8253,403,240,0.0,Urban,Y
LN00696,Male,No,0,7320,10958,501,240,1.0,Semiurban,N
LN00697,Female,Yes,0,22465,2197,700,180,1.0,Rural,Y
LN00698,Male,No,3+,24116,8744,392,240,0.0,Urban,N
LN00699,Male,No,1,15589,10159,580,240,1.0,Urban,N
LN00700,Female,No,2,8262,4631,660,360,0.0,Semiurban,N
LN00701,Female,No,1,18306,8368,119,240,0.0,Urban,N
LN00702,Male,Yes,3+,16615,9458,377,240,0.0,Urban,Y
LN00703,Female,No,2,9417,2772,126,120,1.0,Rural,Y
LN00704,Female,No,2,20250,7925,294,180,0.0,Semiurban,Y
LN00705,Female,No,3+,9779,2600,611,120,1.0,Semiurban,Y
LN00706,Female,Yes,1,20098,8842,596,360,1.0,Semiurban,Y
LN00707,Male,No,0,12369,7761,610,120,1.0,Urban,N
LN00708,Female,Yes,2,2037,10350,656,240,1.0,Urban,N
LN00709,Male,No,0,19228,14461,406,240,1.0,Semiurban,Y
LN00710,Female,Yes,1,8995,4690,476,120,1.0,Urban,N
LN00711,Female,Yes,3+,22696,13020,146,240,0.0,Rural,N
LN00712,Male,Yes,1,4539,10089,93,120,1.0,Rural,N
LN00713,Male,No,0,11904,14665,69,180,0.0,Urban,N
LN00714,Male,Yes,0,18503,10638,560,240,0.0,Urban,N
LN00715,Female,No,0,7995,7341,125,180,1.0,Rural,Y
LN00716,Male,Yes,0,9241,10805,133,120,0.0,Semiurban,N
LN00717,Female,No,0,6642,3399,392,240,1.0,Rural,Y
LN00718,Female,No,3+,2888,5010,553,180,1.0,Urban,Y
LN00719,Male,No,1,1646,252,491,120,0.0,Semiurban,N
LN00720,Female,Yes,3+,6900,638,508,360,0.0,Urban,Y
LN00721,Female,Yes,0,1501,5657,158,360,1.0,Semiurban,Y
LN00722,Male,No,3+,3242,12918,589,360,0.0,Urban,Y
LN00723,Female,No,1,7089,8880,193,180,0.0,Rural,Y
LN00724,Female,No,0,2946,109,186,240,1.0,Semiurban,Y
LN00725,Male,Yes,2,22569,9566,67,240,0.0,Rural,N
LN00726,Female,Yes,0,16664,6185,684,360,1.0,Semiurban,Y
LN00727,Female,No,2,11883,9400,628,180,0.0,Semiurban,Y
LN00728,Female,No,0,15782,6868,126,360,1.0,Semiurban,N
LN00729,Male,No,3+,3087,13479,514,240,0.0,Rural,N
LN00730,Female,No,2,5235,1042,513,240,1.0,Urban,Y
LN00731,Male,No,0,13799,13487,69,120,1.0,Urban,Y
LN00732,Male,No,1,17183,11668,404,360,0.0,Rural,N
LN00733,Female,Yes,3+,20416,13054,260,180,1.0,Rural,N
LN00734,Female,No,3+,1928,4916,88,120,0.0,Rural,Y
LN00735,Female,No,1,22348,6042,205,240,1.0,Rural,Y
LN00736,Male,Yes,1,20678,4564,146,240,1.0,Rural,Y
LN00737,Female,Yes,1,22637,11235,146,180,0.0,Rural,N
LN00738,Male,Yes,0,3241,8570,669,360,1.0,Rural,N
LN00739,Male,Yes,3+,4299,9350,540,120,1.0,Urban,Y
LN00740,Female,No,3+,17409,877,382,180,0.0,Rural,Y
LN00741,Female,Yes,3+,13335,11039,492,180,0.0,Urban,N
LN00742,Female,No,2,23957,3197,523,180,0.0,Rural,N
LN00743,Male,Yes,2,21162,9026,490,120,0.0,Rural,Y
LN00744,Male,No,3+,9267,2738,87,180,1.0,Semiurban,N
LN00745,Female,Yes,1,9893,3916,118,180,0.0,Urban,Y
LN00746,Female,No,2,23003,14742,161,360,1.0,Rural,N
LN00747,Male,Yes,0,15271,10892,535,120,1.0,Urban,Y
LN00748,Female,No,2,20141,9195,129,180,1.0,Semiurban,Y
LN00749,Male,No,2,13466,4666,508,180,0.0,Semiurban,Y
LN00750,Male,Yes,3+,18268,9481,421,120,0.0,Semiurban,N
LN00751,Male,Yes,0,23055,13296,600,120,1.0,Semiurban,Y
LN00752,Female,Yes,2,8178,9982,610,180,0.0,Urban,N
LN00753,Male,Yes,1,2457,11346,487,180,0.0,Urban,N
LN00754,Female,No,3+,8273,13429,245,240,1.0,Semiurban,Y
LN00755,Male,No,0,11769,2091,689,240,1.0,Rural,N
LN00756,Female,Yes,1,11835,2882,518,240,1.0,Semiurban,Y
LN00757,Female,Yes,0,16299,2519,213,240,0.0,Urban,Y
LN00758,Female,No,3+,24197,10159,336,240,0.0,Semiurban,N
LN00759,Male,Yes,3+,21038,6779,441,240,0.0,Semiurban,Y
LN00760,Male,Yes,2,3397,13891,409,120,1.0,Rural,Y
LN00761,Male,No,1,24930,12561,526,180,1.0,Rural,Y
LN00762,Male,No,1,10447,7674,128,180,1.0,Semiurban,N
LN00763,Female,Yes,3+,9850,9784,124,240,0.0,Urban,N
LN00764,Female,No,0,14390,11350,276,240,0.0,Rural,N
LN00765,Male,Yes,1,16836,6682,239,120,1.0,Rural,Y
LN00766,Male,No,3+,14479,1640,313,120,1.0,Urban,Y
LN00767,Female,Yes,3+,9806,6167,508,180,0.0,Rural,Y
LN00768,Female,Yes,3+,21283,10493,69,180,1.0,Urban,Y
LN00769,Female,Yes,2,3993,2832,142,120,1.0,Rural,Y
LN00770,Male,Yes,2,14168,1524,152,120,1.0,Urban,N
LN00771,Male,Yes,0,22531,5342,550,240,0.0,Semiurban,Y
LN00772,Male,No,2,15119,8193,448,180,1.0,Urban,N
LN00773,Female,No,3+,17313,12996,208,180,0.0,Urban,N
LN00774,Female,No,2,5005,4663,539,120,0.0,Semiurban,N
LN00775,Female,No,1,5241,9157,156,180,1.0,Urban,Y
LN00776,Female,No,3+,14636,4880,387,240,1.0,Semiurban,Y
LN00777,Female,No,3+,4371,8923,517,120,0.0,Rural,Y
LN00778,Female,No,3+,7322,6641,275,180,1.0,Urban,N
LN00779,Male,Yes,1,4705,7895,262,240,0.0,Urban,Y
LN00780,Female,No,1,11795,4642,364,240,0.0,Semiurban,Y
LN00781,Female,Yes,1,14963,14466,356,180,0.0,Semiurban,N
LN00782,Male,Yes,0,11530,4730,532,180,0.0,Semiurban,N
LN00783,Male,No,2,7149,85,110,120,0.0,Semiurban,Y
LN00784,Male,Yes,1,23326,3560,120,120,0.0,Semiurban,Y
LN00785,Male,No,2,23258,7023,143,360,1.0,Rural,N
LN00786,Male,Yes,3+,19648,6402,190,240,0.0,Semiurban,Y
LN00787,Female,Yes,0,8550,11703,645,360,1.0,Semiurban,Y
LN00788,Male,Yes,0,24356,6879,618,120,1.0,Urban,Y
LN00789,Male,No,3+,3245,6128,639,360,1.0,Urban,N
LN00790,Male,Yes,3+,10232,2362,345,120,0.0,Urban,N
LN00791,Female,No,1,5752,5770,342,240,1.0,Urban,Y
LN00792,Female,No,0,2256,1781,57,180,1.0,Urban,N
LN00793,Male,No,3+,19691,8209,303,180,0.0,Semiurban,Y
LN00794,Male,Yes,3+,9562,7407,697,240,0.0,Rural,Y
LN00795,Female,No,2,3710,5536,162,180,0.0,Rural,Y
LN00796,Female,Yes,2,23880,10613,499,360,0.0,Rural,Y
LN00797,Male,No,1,22374,4118,212,120,1.0,Semiurban,N
LN00798,Female,No,3+,18198,180,274,180,1.0,Urban,Y
LN00799,Male,No,3+,24717,7904,663,120,1.0,Semiurban,N
LN00800,Female,Yes,1,6282,627,117,240,1.0,Semiurban,N
LN00801,Female,No,1,3377,13486,164,360,1.0,Rural,Y
LN00802,Female,Yes,2,23814,4847,666,240,0.0,Semiurban,N
LN00803,Female,Yes,2,10295,8380,640,180,1.0,Urban,N
LN00804,Male,Yes,3+,13150,32,526,240,1.0,Semiurban,Y
LN00805,Male,No,1,19573,12261,321,240,0.0,Rural,N
LN00806,Female,No,1,4787,9181,418,360,1.0,Urban,N
